,Frame,Time (Seconds),X,Y,Z,W,X.1,Y.1,Z.1,X.2,Y.2,Z.2,X.3,Y.3,Z.3,X.4,Y.4,Z.4,X.5,Y.5,Z.5,X.6,Y.6,Z.6,X.7,Y.7,Z.7,X.8,Y.8,Z.8,X.9,Y.9,Z.9,X.10,Y.10,Z.10,X.11,Y.11,Z.11,X.12,Y.12,Z.12,X.13,Y.13,Z.13,X.14,Y.14,Z.14,X.15,Y.15,Z.15,X.16,Y.16,Z.16,X.17,Y.17,Z.17,X.18,Y.18,Z.18,X.19,Y.19,Z.19,X.20,Y.20,Z.20
322,322,2.683,0.000108,2.5e-05,-0.000467,1.0,-52.25209,69.439857,33.004112,-51.787346,71.723022,68.751488,-51.807011,67.186508,68.90731,-52.698421,67.066322,-2.913576,-52.715588,71.783592,-2.728763,-51.777851,71.734955,68.740448,-51.815247,67.176407,68.905556,-52.690212,67.083939,-2.912374,-52.726269,71.760223,-2.715463,-61.697884,82.557434,32.806118,-45.394791,56.135498,48.91996,-51.068634,72.120705,49.260326,-52.746761,72.907379,16.433907,-57.391441,76.128548,38.554935,-62.068176,82.694611,49.793236,-49.276028,68.45565,26.633549,-46.294167,56.675743,31.860601,-47.064667,56.763275,15.95708,-63.746441,83.366676,17.176844,,,
323,323,2.691,0.00011,2.1e-05,-0.000344,1.0,-52.252209,69.439308,33.003628,-51.788269,71.722427,68.751015,-51.80682,67.185905,68.906822,-52.697712,67.065826,-2.91408,-52.716034,71.783096,-2.729243,-51.779373,71.733093,68.74012,-51.814861,67.176552,68.904572,-52.68914,67.082451,-2.912904,-52.727245,71.760887,-2.714942,-61.694984,82.556976,32.808022,-45.239075,56.200417,48.914917,-51.059067,72.120178,49.259949,-52.762909,72.893105,16.432133,-57.390011,76.13652,38.555477,-62.086422,82.70295,49.796982,-49.272911,68.460808,26.634554,-46.212952,56.707584,31.840113,-46.901989,56.836845,15.975027,-63.750122,83.358833,17.176172,,,
324,324,2.7,0.000113,2.4e-05,-0.000309,1.0,-52.252533,69.439659,33.00309,-51.788586,71.722588,68.750488,-51.806812,67.186066,68.906258,-52.69804,67.066368,-2.914625,-52.71669,71.78363,-2.729759,-51.780136,71.733978,68.739334,-51.814442,67.176094,68.903748,-52.690189,67.08403,-2.91318,-52.726871,71.760162,-2.715285,-61.692154,82.560829,32.808567,-45.092857,56.276958,48.918064,-51.051098,72.119766,49.261795,-52.790081,72.875366,16.429289,-57.389141,76.143715,38.553337,-62.097828,82.714714,49.797352,-49.262268,68.466858,26.633039,-46.138531,56.734814,31.826241,-46.700634,56.886356,15.973912,-63.752377,83.353981,17.176861,,,
325,325,2.708,0.000123,2.2e-05,-0.000423,1.0,-52.252327,69.440353,33.004482,-51.78801,71.722481,68.75193,-51.807266,67.185959,68.907616,-52.698231,67.067856,-2.91329,-52.715813,71.785118,-2.728334,-51.778187,71.734634,68.740921,-51.815762,67.175735,68.905647,-52.689701,67.085197,-2.912308,-52.727074,71.761757,-2.714397,-61.68784,82.562248,32.811199,-44.973354,56.334858,48.923042,-51.041965,72.121758,49.259205,-52.810287,72.860603,16.427229,-57.385796,76.14978,38.553574,-62.112583,82.720528,49.802021,-49.255936,68.490044,26.616907,-46.060448,56.768383,31.817764,-46.730331,56.832279,15.923275,-63.757156,83.353333,17.188158,,,
326,326,2.716,0.000109,2.2e-05,-0.000417,1.0,-52.251198,69.440292,33.004589,-51.786919,71.723389,68.751976,-51.806122,67.186867,68.907791,-52.697056,67.066833,-2.913115,-52.714695,71.784096,-2.728283,-51.778267,71.735199,68.741898,-51.81414,67.176216,68.904594,-52.688824,67.086044,-2.910677,-52.724796,71.760002,-2.715587,-61.693722,82.570862,32.809975,-44.875847,56.399673,48.915779,-51.031677,72.121254,49.266331,-52.828323,72.848778,16.427357,-57.377892,76.155609,38.556881,-62.111916,82.733932,49.804012,-49.241375,68.503067,26.620382,-45.978371,56.806694,31.81415,-46.677937,56.840088,15.902307,-63.76012,83.346138,17.189766,,,
327,327,2.725,0.000106,2.1e-05,-0.000359,1.0,-52.252674,69.441513,33.004444,-51.788723,71.724907,68.751816,-51.807411,67.188385,68.907654,-52.698196,67.067749,-2.913246,-52.716373,71.785011,-2.728447,-51.780724,71.738419,68.742622,-51.81501,67.176003,68.903198,-52.690445,67.08638,-2.911182,-52.725952,71.761322,-2.714744,-61.694805,82.574448,32.811146,-44.793762,56.45322,48.926933,-51.019901,72.117142,49.269085,-52.844883,72.839081,16.427561,-57.372726,76.160721,38.560005,-62.120087,82.740417,49.807823,-49.230473,68.515457,26.621059,-45.895863,56.84827,31.809912,-46.609982,56.873703,15.900342,-63.768143,83.336487,17.194883,,,
328,328,2.733,0.000103,2.5e-05,-0.000615,1.0,-52.253986,69.439827,33.004196,-51.788582,71.723221,68.751549,-51.809586,67.186707,68.907425,-52.701008,67.066063,-2.913478,-52.716774,71.783333,-2.728713,-51.780342,71.735115,68.742332,-51.817482,67.17572,68.902924,-52.693123,67.084183,-2.91115,-52.726357,71.760681,-2.715304,-61.69437,82.578728,32.813087,-44.736332,56.504471,48.916523,-51.011349,72.117531,49.270992,-52.867882,72.832565,16.429403,-57.370003,76.166351,38.562122,-62.13002,82.749619,49.814896,-49.220779,68.525658,26.62467,-45.8465,56.879871,31.808811,-46.564232,56.905727,15.902613,-63.778461,83.329514,17.194094,,,
329,329,2.741,0.00011,2.1e-05,-0.000421,1.0,-52.252865,69.439674,33.004932,-51.788624,71.722702,68.752327,-51.807869,67.18618,68.908134,-52.698689,67.066277,-2.912778,-52.716286,71.783539,-2.727941,-51.78088,71.734413,68.742455,-51.815235,67.175468,68.904022,-52.690868,67.084381,-2.910583,-52.726006,71.760422,-2.713821,-61.697502,82.585197,32.818596,-44.687378,56.541466,48.916893,-51.002228,72.116455,49.275578,-52.879818,72.828995,16.433599,-57.364147,76.17543,38.567326,-62.141579,82.760056,49.825611,-49.220772,68.536934,26.637312,-45.794159,56.92194,31.804007,-46.529373,56.937374,15.90903,-63.793713,83.316666,17.188993,,,
330,330,2.75,9.3e-05,2.6e-05,-0.000583,1.0,-52.253265,69.440521,33.004887,-51.787876,71.724655,68.752197,-51.808582,67.188141,68.908157,-52.700268,67.06601,-2.912736,-52.716339,71.783287,-2.72806,-51.779713,71.735847,68.743393,-51.816578,67.177658,68.902954,-52.692181,67.084106,-2.910834,-52.726437,71.759949,-2.713308,-61.706203,82.589439,32.825226,-44.664608,56.564247,48.923267,-50.994015,72.117523,49.281807,-52.887653,72.824554,16.441015,-57.35463,76.191727,38.566685,-62.153893,82.771805,49.837708,-49.217205,68.545799,26.645174,-45.753651,56.952648,31.804705,-46.50956,56.964409,15.914872,-63.817303,83.302773,17.187109,,,
331,331,2.758,0.000107,3.1e-05,-0.000388,1.0,-52.251202,69.439682,33.004826,-51.786411,71.722969,68.752197,-51.805351,67.186447,68.90802,-52.697575,67.06604,-2.912858,-52.715481,71.783302,-2.728048,-51.777733,71.735176,68.742325,-51.813339,67.175552,68.904617,-52.689274,67.084175,-2.91084,-52.725803,71.760201,-2.714841,-61.717079,82.595894,32.828609,-44.663502,56.572796,48.932655,-50.987976,72.11808,49.287373,-52.889908,72.813675,16.459335,-57.347824,76.20018,38.572254,-62.162411,82.783005,49.845848,-49.212212,68.551285,26.652817,-45.729374,56.965614,31.810719,-46.499577,56.983955,15.921216,-63.838451,83.291092,17.179932,,,
332,332,2.766,0.000112,1.9e-05,-0.00039,1.0,-52.250652,69.440079,33.005028,-51.786674,71.723015,68.752434,-51.805641,67.186493,68.908218,-52.696209,67.06678,-2.912688,-52.714096,71.784042,-2.727833,-51.777943,71.735321,68.741409,-51.813622,67.17556,68.904984,-52.688129,67.085114,-2.910517,-52.724243,71.760437,-2.713755,-61.722012,82.598099,32.839783,-44.682831,56.568699,48.943989,-50.979649,72.118423,49.293007,-52.893871,72.8125,16.467247,-57.342606,76.210762,38.576046,-62.169075,82.794098,49.854321,-49.209248,68.556404,26.657864,-45.730595,56.969391,31.818336,-46.492985,56.999153,15.931522,-63.866787,83.278625,17.171688,,,
333,333,2.774,0.000109,2.1e-05,-0.0004,1.0,-52.250977,69.440521,33.004784,-51.786823,71.723679,68.752167,-51.805878,67.187157,68.90799,-52.696705,67.066994,-2.912921,-52.714504,71.784256,-2.728096,-51.778305,71.735275,68.741974,-51.814068,67.176361,68.903786,-52.688278,67.085808,-2.910044,-52.724731,71.760811,-2.714433,-61.736984,82.601677,32.848511,-44.730526,56.544292,48.967854,-50.974434,72.120071,49.300213,-52.899273,72.818802,16.478045,-57.329166,76.224548,38.581429,-62.174206,82.800446,49.863213,-49.208046,68.559418,26.667648,-45.74369,56.963928,31.831163,-46.495995,57.005669,15.941946,-63.896305,83.263885,17.163254,,,
334,334,2.783,0.000105,3.2e-05,-0.000366,1.0,-52.251976,69.440582,33.005043,-51.787197,71.724007,68.752403,-51.805943,67.187485,68.908249,-52.698334,67.066788,-2.912632,-52.716438,71.784058,-2.727836,-51.779331,71.736343,68.741516,-51.813286,67.176285,68.904892,-52.690857,67.086258,-2.909654,-52.725475,71.759956,-2.714792,-61.756462,82.60524,32.85574,-44.795582,56.517021,48.986797,-50.969784,72.123711,49.30764,-52.901012,72.822556,16.4895,-57.322266,76.236382,38.589035,-62.184334,82.809654,49.874203,-49.20937,68.564346,26.678028,-45.775455,56.943066,31.857235,-46.503849,57.006435,15.947458,-63.923717,83.249924,17.161552,,,
335,335,2.791,0.000118,2.7e-05,-0.000321,1.0,-52.252327,69.439789,33.005283,-51.788078,71.722343,68.752708,-51.806408,67.185814,68.908432,-52.698147,67.066872,-2.912456,-52.71669,71.784134,-2.727541,-51.779388,71.735023,68.742439,-51.814564,67.174232,68.904503,-52.689903,67.085701,-2.909443,-52.726509,71.761139,-2.714712,-61.77742,82.609848,32.864029,-44.872005,56.486137,48.997925,-50.96973,72.126953,49.317356,-52.898861,72.827621,16.500286,-57.318913,76.246262,38.596901,-62.197025,82.820084,49.883293,-49.214409,68.563728,26.689165,-45.821018,56.92345,31.88076,-46.513557,56.998886,15.955793,-63.935566,83.238869,17.166368,,,
336,336,2.799,0.000107,2.6e-05,-0.000325,1.0,-52.252544,69.439896,33.004108,-51.788395,71.723228,68.75148,-51.806767,67.186707,68.90731,-52.698254,67.066193,-2.913579,-52.716755,71.783463,-2.728769,-51.779789,71.735657,68.741623,-51.814972,67.175255,68.902802,-52.689941,67.084587,-2.910861,-52.726818,71.760612,-2.715155,-61.807949,82.613609,32.867638,-44.968586,56.437851,49.018566,-50.969444,72.13166,49.327896,-52.896572,72.831459,16.511011,-57.315945,76.256157,38.606991,-62.207455,82.82856,49.890755,-49.218575,68.562729,26.699642,-45.868473,56.897945,31.90032,-46.533005,56.983173,15.964806,-63.93903,83.231827,17.176495,,,
337,337,2.808,0.00011,2.6e-05,-0.000342,1.0,-52.252506,69.441208,33.00462,-51.788284,71.724335,68.751999,-51.806801,67.187813,68.907806,-52.698303,67.067726,-2.913082,-52.716648,71.784988,-2.728245,-51.779617,71.736588,68.741867,-51.814598,67.177147,68.904785,-52.690376,67.085472,-2.911724,-52.72683,71.761642,-2.714341,-61.832088,82.616325,32.873886,-45.094479,56.380386,49.037258,-50.971359,72.138687,49.340591,-52.891899,72.836487,16.5219,-57.31628,76.264442,38.615765,-62.223701,82.83815,49.902229,-49.22514,68.557129,26.714798,-45.93293,56.862823,31.921825,-46.56749,56.955994,15.977345,-63.936829,83.223663,17.193472,,,
338,338,2.816,0.000102,1.4e-05,-0.000584,1.0,-52.252525,69.441788,33.004318,-51.78801,71.72522,68.751678,-51.808731,67.188713,68.907562,-52.698654,67.067978,-2.913362,-52.714718,71.785263,-2.728596,-51.778698,71.736671,68.742493,-51.817417,67.178444,68.903664,-52.68969,67.084885,-2.912555,-52.72646,71.762482,-2.713543,-61.846767,82.617447,32.878036,-45.218788,56.321419,49.069843,-50.976509,72.145416,49.352425,-52.884602,72.84053,16.534645,-57.317005,76.270256,38.626038,-62.248154,82.837479,49.90929,-49.230564,68.550125,26.72913,-46.007423,56.828087,31.945404,-46.61097,56.923531,15.992411,-63.930534,83.21727,17.210556,,,
339,339,2.825,0.000109,1.5e-05,-0.000502,1.0,-52.252132,69.440575,33.004223,-51.78793,71.72361,68.751617,-51.807911,67.187088,68.907425,-52.697926,67.067169,-2.913484,-52.714764,71.784439,-2.728656,-51.778542,71.73542,68.7416,-51.816238,67.17691,68.904968,-52.689217,67.084579,-2.912421,-52.726128,71.761223,-2.715144,-61.85392,82.614204,32.888268,-45.40575,56.250526,49.104431,-50.977768,72.156792,49.363987,-52.869614,72.852936,16.539762,-57.324482,76.271538,38.640526,-62.266289,82.843971,49.914616,-49.240391,68.551514,26.752884,-46.099411,56.790829,31.974224,-46.695889,56.885857,16.048618,-63.923939,83.213959,17.232632,,,
340,340,2.833,0.00011,1e-05,-0.000557,1.0,-52.252884,69.440681,33.003639,-51.788773,71.72361,68.751038,-51.80925,67.187096,68.906845,-52.698593,67.067375,-2.914077,-52.714912,71.784645,-2.72924,-51.77906,71.734413,68.739906,-51.818077,67.177536,68.904427,-52.689499,67.08416,-2.912465,-52.726616,71.762627,-2.715215,-61.863613,82.613777,32.894421,-45.571331,56.184029,49.136948,-50.986088,72.162941,49.377377,-52.858128,72.859795,16.553862,-57.331703,76.275528,38.648685,-62.281059,82.848114,49.922352,-49.248058,68.547859,26.764568,-46.185909,56.755535,32.007317,-46.749096,56.877922,16.080843,-63.921635,83.203331,17.244583,,,
341,341,2.841,0.000113,2.7e-05,-0.000475,1.0,-52.25206,69.439491,33.003571,-51.78714,71.722298,68.750969,-51.806862,67.185776,68.906746,-52.698578,67.066322,-2.914143,-52.715672,71.783592,-2.729282,-51.778339,71.734245,68.740776,-51.815044,67.175026,68.902901,-52.690083,67.083557,-2.912263,-52.726345,71.76133,-2.714892,-61.87175,82.613251,32.898949,-45.743027,56.120224,49.146847,-51.005764,72.168213,49.390491,-52.82077,72.863159,16.581345,-57.339542,76.27636,38.656761,-62.295086,82.851509,49.924915,-49.266861,68.520821,26.782167,-46.290379,56.7244,32.037537,-46.747704,56.881439,16.107321,-63.92762,83.195183,17.255308,,,
342,342,2.85,0.000105,3.5e-05,-0.000414,1.0,-52.251358,69.439041,33.003944,-51.78616,71.72245,68.751297,-51.80534,67.185928,68.90715,-52.698135,67.065262,-2.913731,-52.715797,71.782532,-2.728942,-51.777946,71.735039,68.741173,-51.813118,67.174438,68.902626,-52.690228,67.083153,-2.911278,-52.725483,71.759972,-2.71466,-61.880463,82.610283,32.904339,-45.96249,56.040089,49.171295,-51.020653,72.179665,49.404377,-52.797909,72.872147,16.596621,-57.347572,76.275597,38.665508,-62.308228,82.854271,49.930981,-49.276516,68.507034,26.799873,-46.437321,56.67395,32.068707,-46.811993,56.817131,16.136078,-63.93988,83.188858,17.264423,,,
343,343,2.858,0.000105,3.1e-05,-0.000458,1.0,-52.251709,69.440521,33.004284,-51.786583,71.723907,68.751633,-51.806164,67.187393,68.907486,-52.698429,67.066757,-2.913386,-52.715672,71.784035,-2.728599,-51.778191,71.734871,68.741348,-51.814072,67.177437,68.903755,-52.690186,67.083923,-2.911753,-52.726173,71.761536,-2.713639,-61.888035,82.606903,32.909466,-46.131481,55.979641,49.228691,-51.039169,72.193359,49.41436,-52.786224,72.879532,16.608555,-57.36636,76.268936,38.673191,-62.321037,82.857155,49.933483,-49.282902,68.498726,26.818218,-46.607895,56.606079,32.094597,-46.862633,56.79034,16.158781,-63.949787,83.174637,17.270176,,,
344,344,2.866,0.000103,2.3e-05,-0.000321,1.0,-52.251877,69.440559,33.004501,-51.787914,71.724197,68.751846,-51.806248,67.187675,68.907722,-52.697407,67.066559,-2.913171,-52.715946,71.783829,-2.728394,-51.779194,71.736603,68.740417,-51.814194,67.176689,68.904533,-52.689205,67.083443,-2.911029,-52.726185,71.762207,-2.714033,-61.898148,82.602051,32.913979,-46.26841,55.956589,49.260216,-51.054539,72.202072,49.433151,-52.801407,72.878067,16.618237,-57.37608,76.266937,38.681026,-62.33316,82.861122,49.936806,-49.290085,68.490791,26.833979,-46.722157,56.583149,32.129803,-46.938236,56.764336,16.188766,-63.95977,83.166382,17.279669,,,
345,345,2.875,9.8e-05,2.7e-05,-0.000299,1.0,-52.251495,69.439285,33.00489,-51.787365,71.723297,68.75222,-51.805504,67.186775,68.908134,-52.697189,67.064911,-2.912754,-52.715927,71.782181,-2.72803,-51.77771,71.735474,68.741074,-51.814373,67.175873,68.904846,-52.688229,67.081894,-2.910357,-52.726967,71.76078,-2.714272,-61.921383,82.598419,32.919853,-46.417339,55.914944,49.290531,-51.070709,72.214203,49.448273,-52.794121,72.880341,16.62863,-57.385056,76.266251,38.688622,-62.350834,82.865273,49.939888,-49.299759,68.482254,26.848349,-46.872337,56.540733,32.155182,-47.118633,56.736328,16.199123,-63.987064,83.144966,17.284662,,,
346,346,2.883,0.000102,2.3e-05,-0.000335,1.0,-52.252132,69.438782,33.004456,-51.78812,71.722488,68.751801,-51.806587,67.185966,68.907677,-52.697712,67.064705,-2.913213,-52.716118,71.781967,-2.728447,-51.778698,71.735924,68.74173,-51.815022,67.174309,68.904594,-52.68919,67.081551,-2.911955,-52.727009,71.759926,-2.71467,-61.939407,82.598564,32.924271,-46.545471,55.888985,49.317036,-51.081802,72.225227,49.460884,-52.783669,72.885361,16.640606,-57.393921,76.267693,38.696117,-62.364708,82.865189,49.94405,-49.310284,68.472404,26.862398,-47.05909,56.485207,32.183838,-47.252262,56.70113,16.265749,-64.008186,83.132103,17.285656,,,
347,347,2.891,0.000103,2.6e-05,-0.000439,1.0,-52.253143,69.440552,33.004162,-51.788456,71.724045,68.751511,-51.807861,67.187523,68.907372,-52.699425,67.066689,-2.913505,-52.716846,71.783951,-2.72873,-51.779621,71.736252,68.74173,-51.81591,67.176758,68.903961,-52.691238,67.083946,-2.912101,-52.72723,71.761452,-2.714836,-61.959488,82.59655,32.928905,-46.751427,55.827927,49.353607,-51.091431,72.233887,49.471527,-52.777081,72.889351,16.650021,-57.401466,76.270065,38.703026,-62.376522,82.868256,49.946655,-49.322586,68.46138,26.876637,-47.256081,56.428135,32.212978,-47.358166,56.670273,16.294096,-64.031799,83.121124,17.287268,,,
348,348,2.899,0.000111,2.6e-05,-0.000474,1.0,-52.253063,69.440475,33.004463,-51.788216,71.723419,68.751846,-51.807941,67.186897,68.907639,-52.699501,67.067169,-2.913239,-52.716595,71.784439,-2.728397,-51.77932,71.735306,68.742195,-51.816059,67.176407,68.90435,-52.691124,67.085457,-2.911855,-52.727394,71.760269,-2.714506,-61.977409,82.590508,32.934361,-47.127884,55.753838,49.391411,-51.098663,72.243202,49.482391,-52.770973,72.89283,16.661325,-57.408302,76.272064,38.709,-62.390091,82.868462,49.952728,-49.333084,68.450844,26.886303,-47.395222,56.402813,32.234409,-47.458321,56.63961,16.29414,-64.05127,83.108185,17.28809,,,
349,349,2.908,0.000113,3e-05,-0.000364,1.0,-52.25153,69.441078,33.005039,-51.786911,71.723923,68.752434,-51.805634,67.187401,68.908218,-52.697723,67.067871,-2.912682,-52.715855,71.785133,-2.727807,-51.778023,71.735664,68.741417,-51.813679,67.177094,68.905548,-52.689381,67.085785,-2.910927,-52.726585,71.761635,-2.713752,-61.999195,82.585068,32.939487,-47.44553,55.712803,49.368225,-51.103497,72.252174,49.491779,-52.753151,72.890594,16.665386,-57.412674,76.276543,38.715324,-62.403084,82.868698,49.954285,-49.344414,68.43927,26.900486,-47.54401,56.37989,32.247181,-47.575756,56.605003,16.302704,-64.069695,83.097656,17.292585,,,
350,350,2.916,0.000115,2.5e-05,-0.000343,1.0,-52.251541,69.439735,33.004742,-51.787334,71.722481,68.752144,-51.80587,67.185959,68.907906,-52.697319,67.066635,-2.912983,-52.715649,71.783897,-2.728099,-51.778091,71.734871,68.741158,-51.81395,67.175453,68.905548,-52.68914,67.083763,-2.911964,-52.726364,71.76091,-2.71372,-62.012768,82.581146,32.943733,-47.661736,55.680721,49.391003,-51.105644,72.259392,49.501446,-52.751274,72.889061,16.672165,-57.415478,76.280403,38.721905,-62.409676,82.871925,49.959885,-49.353729,68.432518,26.909441,-47.712124,56.343822,32.270248,-47.66394,56.590874,16.313805,-64.080879,83.091911,17.296944,,,
351,351,2.924,0.000108,2.3e-05,-0.000321,1.0,-52.251686,69.440079,33.004017,-51.787746,71.723343,68.751396,-51.806087,67.186813,68.907219,-52.697189,67.066452,-2.913678,-52.715725,71.783714,-2.728853,-51.778931,71.735321,68.740883,-51.814014,67.176353,68.904594,-52.68911,67.084831,-2.911963,-52.726017,71.759796,-2.71547,-62.023502,82.58139,32.946201,-47.871025,55.647606,49.428741,-51.105232,72.266609,49.507851,-52.750748,72.889824,16.68026,-57.417427,76.28614,38.727589,-62.422443,82.873505,49.966774,-49.363434,68.416718,26.923582,-47.890385,56.30006,32.291981,-47.752056,56.583088,16.330799,-64.087769,83.084496,17.302916,,,
352,352,2.933,0.000112,1.5e-05,-0.000537,1.0,-52.253551,69.439659,33.004517,-51.789188,71.722404,68.751923,-51.809483,67.18589,68.9077,-52.699512,67.066536,-2.91321,-52.716019,71.783798,-2.728349,-51.779373,71.734444,68.741455,-51.817966,67.175735,68.905968,-52.691174,67.084564,-2.912032,-52.726849,71.759979,-2.715727,-62.034679,82.584251,32.948921,-48.092472,55.61475,49.449867,-51.106815,72.272285,49.514469,-52.750473,72.889778,16.687731,-57.419716,76.292397,38.731117,-62.429661,82.882698,49.968792,-49.382511,68.401436,26.928514,-48.097519,56.242954,32.303642,-47.957458,56.490753,16.349155,-64.089371,83.079994,17.309956,,,
353,353,2.941,0.000106,2.4e-05,-0.000396,1.0,-52.252419,69.439926,33.003883,-51.788025,71.723244,68.751251,-51.807041,67.186722,68.907097,-52.698391,67.066231,-2.913803,-52.716225,71.783501,-2.729002,-51.77914,71.734589,68.741081,-51.815025,67.176826,68.904732,-52.690029,67.083679,-2.912447,-52.726971,71.760612,-2.715834,-62.040455,82.589951,32.949524,-48.318054,55.576675,49.45718,-51.10458,72.276169,49.518276,-52.749687,72.890648,16.690319,-57.417625,76.302597,38.737301,-62.434448,82.8927,49.971561,-49.391918,68.392578,26.931372,-48.263405,56.213223,32.311592,-48.078308,56.445969,16.365404,-64.091385,83.078384,17.314919,,,
