Format Version,1.23,Take Name,Take 2023-10-19 07.20.41 PM,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2023-10-19 07.20.42.493 下午,Capture Start Frame,2394878,Total Frames in Take,2002,Total Exported Frames,2002,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global,,,,,,,,
631,5.258,74.701012,1166.998535,124.370605,89.953033,990.945496,248.180084,105.255135,1257.031616,80.073845,-60.481976,1278.555176,85.369751,108.945389,1048.538452,189.201828,-60.920414,1152.486938,170.636795,-62.017342,1025.552856,264.526001,248.020813,985.640015,226.050522,255.55101,1122.917847,140.303467,264.629395,1256.268066,67.924736
632,5.266,74.580124,1167.016968,120.033669,89.544121,990.401001,243.579742,105.250923,1257.256958,76.208504,-60.571987,1279.283813,81.702217,108.612152,1048.615479,185.032486,-61.243687,1152.16394,165.727936,-62.651798,1023.105713,256.268707,246.72142,984.648987,219.941147,255.088593,1123.180054,137.171616,264.606995,1256.72998,64.44194
633,5.275,74.522598,1167.065918,115.056839,89.05703,990.049805,237.912338,105.354462,1257.786011,72.156242,-60.46566,1280.308838,77.333534,108.020973,1048.340942,180.093567,-61.45089,1151.965698,160.171829,-63.02792,1020.284546,246.697906,245.280762,983.610779,212.988785,254.505875,1123.399048,133.331985,264.738098,1257.162354,60.59922
634,5.283,74.446175,1167.179565,110.499496,88.582001,989.439026,232.680954,105.242989,1258.27478,68.055038,-60.285568,1281.21521,73.405785,107.587616,1048.329468,175.765259,-61.394344,1151.78894,154.822403,-63.323818,1017.874695,237.558807,244.092346,982.829529,206.585434,254.036789,1123.89209,129.619278,265.085114,1257.523926,57.295933
635,5.291,74.270813,1167.304565,105.714798,88.179138,988.96228,227.246048,105.465408,1258.834351,64.144646,-60.237881,1282.403076,69.503601,107.172241,1048.303223,170.729111,-61.430576,1151.849487,149.28775,-63.554317,1015.879517,228.956619,242.981766,982.229797,200.070496,253.570877,1124.437256,125.69088,265.168518,1258.092163,53.899555
636,5.299,74.066818,1167.539429,100.912376,87.666733,988.601685,221.477692,105.583595,1259.71228,60.153767,-60.150768,1283.72998,65.692696,107.16127,1048.432861,165.540237,-61.182102,1151.994751,143.388702,-63.539394,1014.051575,219.557098,241.942047,981.538574,193.647812,253.178711,1124.937622,121.42791,265.469452,1258.743042,50.391533
637,5.308,73.635452,1168.010254,95.212448,87.1129,987.985046,214.680466,105.593102,1260.810791,55.646885,-60.044197,1285.261597,61.315376,106.947517,1048.852539,159.657562,-60.733677,1152.212524,136.5336,-63.732124,1012.05957,208.715836,240.762131,980.960083,186.158203,252.743332,1125.575684,116.285446,265.737,1259.642822,46.520042
638,5.316,73.011726,1168.650879,89.799057,86.486107,987.781433,207.993896,105.578247,1261.964722,51.61887,-59.971478,1286.80188,57.368267,106.494583,1049.119141,154.143234,-60.265644,1152.405029,130.322922,-64.044792,1010.687805,198.896225,239.699875,980.673584,179.466248,252.477524,1126.125244,111.533508,265.881073,1260.609619,42.988625
639,5.325,72.274353,1169.394043,83.592445,85.931831,987.48645,200.385422,105.651634,1263.484131,47.096622,-59.862682,1288.702637,52.850647,106.177658,1049.734497,147.702026,-59.753098,1152.625,123.752693,-64.058441,1009.44696,187.475128,238.803131,980.544067,171.858551,252.040482,1126.859741,105.817924,266.174957,1261.804443,39.058563
640,5.333,71.724579,1170.170044,78.14296,85.292633,987.415039,192.946945,105.654037,1265.012451,43.098911,-59.823872,1290.605957,48.803902,105.84391,1050.42981,141.587036,-59.071499,1153.528564,117.580391,-64.061981,1008.592712,177.180496,238.101715,980.472412,165.001541,251.532974,1127.587646,100.48645,266.342621,1262.974854,35.565174
641,5.341,71.192368,1171.392456,72.49054,84.863045,987.353271,185.567764,105.597153,1266.661255,39.171677,-59.761524,1292.549805,44.757759,105.392929,1051.188232,135.305847,-58.581558,1154.87085,111.350624,-63.874432,1007.862671,166.806335,237.654022,980.799866,158.030075,251.367188,1128.559937,95.011818,266.427887,1264.401978,31.874012
642,5.349,70.887619,1172.854858,66.779305,84.327248,987.429993,177.788498,105.436165,1268.470703,35.260342,-59.820896,1294.774536,40.758545,104.846451,1051.971191,128.723358,-58.189678,1156.005737,104.90358,-63.636505,1007.312683,156.250961,237.184723,981.098022,150.934036,251.160675,1129.511353,89.264954,266.466064,1266.257568,27.949062
643,5.358,70.890518,1174.731812,60.383224,83.741432,987.69928,168.63887,105.31398,1270.657471,30.827988,-60.034172,1297.384644,36.053944,104.32415,1053.026123,121.164078,-58.150242,1157.237793,97.252769,-63.236183,1007.064819,144.34436,236.806213,981.804565,143.035706,250.571701,1130.697998,82.467545,266.376617,1268.730225,23.538481
644,5.366,70.945183,1176.772583,54.594372,83.281799,988.005005,160.434814,105.259407,1273.249023,26.710638,-59.93882,1300.024414,31.921211,103.8536,1053.993164,114.01683,-58.131775,1158.380981,90.604614,-62.713497,1007.282471,133.65036,236.534424,982.510498,135.639908,250.241013,1131.948486,76.346703,266.281708,1271.228394,19.669292
645,5.375,71.066605,1179.014526,48.150433,82.875359,988.53125,150.936188,105.307014,1276.141846,22.188297,-59.933308,1302.82019,27.169985,103.32196,1055.167114,105.520996,-58.180218,1160.132568,82.699158,-62.178135,1007.865662,121.488029,236.40007,983.602173,127.317589,249.978134,1133.768921,69.236923,266.199341,1274.299194,15.291847
646,5.383,70.895355,1181.603027,42.454357,82.367462,989.116089,142.270874,105.210548,1278.722412,17.951244,-60.300228,1305.635376,22.754274,103.154663,1056.70459,98.000351,-57.967983,1161.743774,75.797813,-61.741756,1008.827209,110.573807,236.511398,984.62915,119.889442,249.547897,1135.492676,62.923752,266.19223,1277.238647,11.476926
647,5.391,70.808975,1184.142334,36.892418,81.755791,989.970581,133.315048,105.019554,1281.427002,14.126699,-60.500195,1308.774292,18.413338,102.745064,1058.042969,89.887444,-57.854027,1163.642822,68.596596,-61.299953,1010.044556,99.694176,236.423584,986.023499,112.170586,249.099838,1137.537842,56.411846,266.022552,1280.32251,7.630758
648,5.4,70.599472,1187.097046,30.938478,81.060776,991.289062,123.011208,104.637077,1284.554932,9.923067,-60.522297,1312.488525,13.419698,102.272522,1060.072021,80.502075,-57.742821,1166.193359,60.389477,-60.66045,1011.837097,87.288422,236.367523,987.843872,103.637718,248.666595,1140.288818,49.119217,265.933838,1284.010742,3.302494
649,5.408,70.193108,1190.151123,25.548744,80.489853,992.691895,113.668198,104.509216,1287.670898,6.02288,-60.50882,1315.902344,8.942577,101.805626,1062.309082,72.138542,-57.531193,1168.713867,53.218521,-60.20771,1013.642883,76.575356,236.495529,989.834351,95.797165,248.481384,1143.01416,42.742954,265.880981,1287.514648,-0.614908
650,5.416,69.632362,1193.473755,20.069799,79.938599,994.495728,103.98378,104.424637,1291.471436,2.131515,-60.541702,1319.834839,4.40495,101.371986,1064.536865,63.4133,-57.401363,1171.493164,45.872562,-59.732922,1015.864746,65.690842,236.4841,992.128845,87.517136,248.378601,1146.032227,36.273846,265.826691,1291.398193,-4.680946
651,5.424,69.096252,1197.054565,14.967566,79.528755,996.460266,93.950417,104.23893,1295.485229,-1.918118,-60.746754,1323.630249,0.186473,101.07,1067.182495,54.703236,-57.416523,1174.470947,38.464371,-59.12709,1018.357056,55.016136,236.679626,994.888855,79.195374,248.163132,1149.366821,29.894213,265.693634,1295.631226,-8.790431
652,5.433,69.041664,1201.228149,9.005856,79.183205,998.953918,82.600342,104.095718,1300.167114,-6.358358,-60.947483,1328.013062,-4.357706,100.616928,1070.692993,44.291134,-57.479492,1178.011353,30.190277,-58.480839,1021.377686,42.898262,236.884613,998.239807,69.457024,248.02829,1153.563477,22.65288,265.553406,1300.896118,-13.429125
653,5.441,68.952568,1205.575562,3.437459,78.991875,1001.453369,72.146683,104.178223,1304.551636,-10.26603,-61.0186,1332.376709,-8.448586,100.596832,1074.167114,35.262272,-57.480186,1181.477783,22.835251,-58.12991,1024.768433,32.26696,237.199509,1001.643433,60.711815,247.700897,1157.72937,16.027191,265.49469,1305.79248,-17.4188
654,5.45,68.968056,1210.633545,-2.855192,78.988396,1004.671204,60.260796,104.279991,1309.578857,-14.53286,-61.042988,1337.565918,-13.183521,100.634216,1078.098511,24.956869,-57.279102,1185.607178,14.792748,-57.833309,1028.801758,20.521347,237.541656,1005.716675,50.569118,247.484604,1162.471436,8.999187,265.496948,1311.607544,-21.841101
655,5.458,69.211266,1215.494263,-7.986337,79.130943,1007.841797,49.400578,104.319908,1314.237793,-18.292578,-60.722359,1342.477905,-17.052265,100.875694,1081.895752,15.739662,-57.090321,1189.682861,7.6225,-57.72308,1033.001343,9.965057,237.624619,1009.612915,41.218048,247.545685,1166.939209,2.487067,265.682739,1316.881104,-25.419397
656,5.466,69.72979,1220.507324,-13.108024,79.383759,1011.369568,38.360828,104.469109,1318.91748,-21.877462,-60.462948,1347.608276,-20.846043,101.080528,1086.275391,6.139867,-56.854122,1194.144653,0.679978,-57.765724,1037.529663,-0.276272,237.660599,1013.656494,32.054592,248.007538,1171.640503,-3.846796,266.050995,1322.385132,-29.042126
657,5.474,70.217606,1225.971069,-18.115929,79.595917,1015.413635,27.236879,104.819969,1323.786987,-25.342295,-60.127995,1353.15918,-24.621054,101.438499,1090.822266,-3.135933,-56.559704,1199.270386,-6.423283,-58.049648,1042.715942,-10.609666,237.770294,1017.861023,22.735666,248.254349,1176.272705,-10.291818,266.608368,1327.883911,-32.233273
658,5.483,70.907272,1232.332764,-23.7934,79.771629,1020.395142,14.765671,105.369072,1330.015869,-29.339706,-59.741558,1360.152344,-28.834824,102.050201,1096.256836,-13.351888,-56.280449,1205.476196,-14.221018,-58.639877,1048.848267,-21.795134,237.835571,1022.710205,12.415217,248.848221,1181.664429,-17.381111,267.15271,1334.016479,-35.548195
659,5.491,71.561943,1238.307251,-28.576094,79.769592,1025.185303,3.466868,105.93721,1335.512329,-32.655052,-59.249187,1366.456177,-32.266228,102.225487,1101.790527,-22.170345,-56.28294,1211.206665,-20.881662,-59.280315,1054.855103,-31.739786,237.787491,1027.250732,3.154634,249.263611,1186.732666,-23.766411,267.738739,1339.59436,-38.232475
660,5.5,72.283028,1245.088257,-33.800663,79.469231,1030.971191,-8.863597,106.635925,1341.902588,-36.104362,-58.488037,1373.604492,-35.741482,102.213455,1108.231079,-32.460033,-56.09985,1217.996826,-28.376841,-60.159016,1062.009033,-42.654961,237.629898,1032.660767,-7.371685,249.786987,1192.574829,-30.654694,268.296112,1346.154541,-41.101719
661,5.508,72.858276,1251.317627,-38.233116,78.934608,1036.529907,-19.944786,107.230782,1347.76355,-38.936192,-57.738373,1380.146606,-38.449081,102.119896,1114.276489,-40.790356,-55.864811,1224.289185,-34.675499,-61.137615,1068.708984,-52.013447,237.329758,1037.73938,-16.565529,250.018387,1197.987915,-36.911236,268.781281,1351.97876,-43.019691
662,5.516,73.475983,1257.457275,-42.534344,78.532852,1042.380859,-30.513687,107.570175,1353.94873,-41.295418,-57.249527,1386.848145,-40.969025,101.557068,1120.664062,-49.706547,-55.948109,1230.674316,-40.932713,-62.10833,1075.38916,-61.394707,236.96347,1042.81543,-25.668184,250.346832,1203.343506,-42.765198,269.165405,1357.764526,-44.774097
663,5.525,74.161835,1264.33667,-47.302818,77.920807,1048.804443,-42.464035,108.049255,1360.720337,-44.05402,-57.023132,1394.606934,-43.41954,101.081902,1127.875977,-59.138615,-56.121853,1237.904907,-47.751373,-63.165001,1083.015137,-71.703659,236.755051,1048.493408,-35.633614,250.338974,1209.546509,-49.447006,269.683289,1364.135376,-46.103203
664,5.533,74.632484,1270.371216,-51.848145,77.28727,1054.864258,-52.924068,108.694252,1366.669678,-46.301743,-56.819347,1401.517456,-45.50346,100.965881,1134.216919,-67.294838,-56.29089,1244.229126,-53.576958,-64.196678,1090.004883,-80.413208,236.355103,1053.717163,-44.570538,250.258209,1215.275024,-54.908016,270.044037,1369.662964,-47.135315
665,5.541,75.165154,1276.286865,-56.292488,76.713051,1060.985229,-63.348457,109.357674,1372.592529,-47.876282,-56.525463,1408.258179,-47.201614,100.646545,1140.997681,-75.792526,-56.410797,1250.779419,-59.096931,-65.172462,1097.054688,-89.238136,235.657486,1059.226807,-53.764111,250.135864,1221.101807,-60.319576,270.427643,1375.157593,-47.980759
666,5.549,75.398315,1282.254395,-60.784115,75.912483,1067.162354,-73.505684,109.821785,1377.687012,-48.942486,-55.876976,1414.29248,-48.156422,100.53302,1147.687744,-83.792091,-56.305222,1257.470825,-64.265884,-66.350792,1104.437134,-97.756432,235.063156,1064.716309,-62.73637,250.001526,1226.752319,-65.238914,270.860199,1380.507324,-48.553432
667,5.558,75.760506,1288.92041,-65.545273,75.155891,1074.32312,-84.634583,110.372803,1383.162598,-49.757401,-54.532291,1421.110474,-48.536026,100.276512,1155.261108,-92.282776,-56.478695,1264.960815,-69.493484,-67.78624,1112.934692,-106.971375,234.390045,1070.694824,-72.829025,249.632416,1232.824463,-70.562408,271.269684,1386.182739,-48.841816
668,5.566,75.766808,1294.834839,-69.429649,74.478065,1080.892456,-94.62751,110.834557,1387.906738,-50.096111,-53.730278,1427.064819,-49.075317,99.860405,1161.928345,-100.08638,-56.380245,1271.656616,-73.908875,-68.803268,1120.40686,-114.616867,233.782623,1075.908691,-81.656372,249.417236,1238.281982,-74.832054,271.768738,1390.825195,-49.019012
669,5.575,75.712418,1301.57019,-73.658096,73.816734,1088.473633,-105.329498,111.592491,1393.226807,-50.419716,-52.574863,1433.484619,-49.118107,99.755928,1169.398193,-108.234627,-56.145634,1279.126831,-78.529373,-69.853256,1128.828735,-123.176514,233.061325,1082.127808,-91.912567,249.267792,1244.408936,-79.374542,272.578644,1395.495117,-48.625828
670,5.583,75.801361,1307.491821,-76.77182,73.251755,1095.359985,-114.910248,112.588791,1397.954468,-50.307392,-51.81633,1439.110596,-49.185783,99.887779,1176.03479,-115.2006,-56.637123,1286.020142,-82.358871,-70.832611,1136.492798,-130.451035,232.451187,1087.845703,-100.745682,249.48703,1249.417114,-82.848404,273.371765,1399.338135,-48.202049
671,5.591,76.196419,1313.321655,-79.57618,72.81617,1102.478516,-124.007126,113.592506,1402.562378,-49.92746,-50.531857,1444.485718,-48.326748,100.049034,1182.813721,-121.762466,-56.909222,1292.588989,-85.988152,-71.536865,1144.15979,-137.299286,231.708038,1093.737793,-109.622749,249.782089,1254.273682,-86.094505,274.139954,1402.945801,-47.517952
672,5.599,76.701073,1318.928223,-82.318466,72.428841,1109.549194,-133.061401,114.377289,1407.064697,-49.489529,-49.835609,1449.59314,-48.137794,100.072014,1189.653931,-127.989441,-56.852329,1298.82666,-89.133842,-72.342575,1151.789673,-143.972778,231.144089,1099.769165,-118.212753,250.233353,1258.712402,-89.081924,274.840485,1406.365479,-46.744347
673,5.608,77.329918,1325.394531,-84.956703,71.955521,1117.716553,-143.160828,114.77375,1412.112183,-48.330448,-49.271702,1455.211548,-47.36433,99.955185,1197.388916,-134.647995,-56.751221,1305.512573,-92.089691,-73.178658,1160.284058,-151.036713,230.469833,1106.605225,-127.749908,250.794296,1263.553711,-91.907204,275.222412,1410.157104,-46.286514
674,5.616,77.889359,1331.053223,-87.030739,71.871803,1125.025146,-151.594589,115.077888,1416.356201,-47.285583,-48.453316,1459.786011,-46.687458,99.771629,1204.157471,-140.439606,-56.755657,1311.166504,-94.298698,-73.797455,1167.66687,-157.102066,230.013168,1112.7771,-135.715408,251.052414,1267.928955,-94.321198,275.835876,1413.39502,-45.218857
675,5.625,78.604546,1336.958618,-89.053146,71.846764,1133.159668,-160.733231,115.06546,1421.719727,-46.858028,-47.907967,1464.744141,-45.701416,99.543076,1211.459229,-146.580154,-56.586086,1317.104248,-96.630341,-74.537025,1175.929688,-163.481247,229.631393,1119.5448,-144.589081,251.333481,1272.723755,-96.648941,276.498566,1416.641479,-44.126495
676,5.633,79.230286,1341.782959,-90.572258,71.846855,1140.217529,-168.213608,114.943817,1425.897217,-46.425713,-47.324162,1468.759033,-44.544903,99.582817,1217.876587,-151.505753,-56.552254,1322.168457,-98.39875,-75.01577,1183.078979,-168.907852,229.359467,1125.503418,-152.083206,251.541443,1276.560425,-98.599617,276.691101,1419.105347,-43.165443
677,5.641,79.254112,1346.164551,-91.815697,71.750717,1146.958984,-175.257202,115.263847,1428.88501,-45.256435,-46.515625,1472.621704,-43.299274,99.663437,1224.074707,-156.304581,-56.521076,1326.982178,-100.064476,-75.404396,1190.066528,-174.133438,229.115097,1131.496094,-159.213165,251.521286,1280.342651,-100.591141,277.031006,1421.176758,-41.980808
678,5.65,79.325966,1350.942749,-92.939743,71.392532,1154.437866,-182.860275,116.04026,1431.802979,-44.015221,-46.001118,1476.442993,-41.902809,99.854187,1230.883911,-161.175156,-56.651112,1332.262817,-101.482376,-75.793312,1197.674072,-179.469193,228.718353,1137.961792,-166.871674,251.627533,1284.251465,-102.518753,277.887329,1423.181763,-40.284721
679,5.658,79.571449,1354.831909,-94.070671,70.955963,1161.087769,-189.280243,116.371208,1434.332886,-43.543186,-45.397694,1479.449951,-40.783398,100.041405,1236.699341,-165.338196,-56.599113,1336.430908,-102.640465,-76.059181,1204.110352,-184.07515,228.448395,1143.511597,-173.227936,251.729309,1287.383911,-103.931801,278.409119,1424.569946,-39.167019
680,5.666,79.886879,1358.570557,-94.80291,70.540321,1167.590942,-195.419067,117.106094,1437.053589,-43.208557,-44.937122,1482.175171,-39.427673,100.22171,1242.255249,-169.099304,-56.629345,1340.442627,-103.663155,-76.437592,1210.324219,-188.403656,228.223465,1148.731079,-179.575378,251.611115,1290.095459,-105.631157,278.591339,1425.461792,-37.981548
681,5.674,80.099968,1362.119019,-95.724785,70.203896,1173.795898,-201.385727,117.738503,1439.582642,-42.521343,-44.498196,1484.362793,-37.973862,100.117546,1247.849609,-172.859344,-56.604267,1343.961182,-104.743996,-76.747925,1216.223633,-192.365845,228.038101,1153.679443,-185.296356,251.724365,1292.693848,-107.111755,279.047729,1426.027954,-36.298767
