Format Version,1.23,Take Name,Take 2023-10-19 07.22.23 PM,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2023-10-19 07.22.23.895 下午,Capture Start Frame,2407046,Total Frames in Take,2373,Total Exported Frames,2373,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global,,,,,,,,
702,5.849,-97.723366,994.795898,-101.189026,-116.125542,1229.729736,-137.885071,-30.679598,1358.978882,-128.488449,204.643188,1181.39502,-67.035202,-205.119049,1100.681763,-149.980103,-33.929291,1052.74939,-92.742722,16.020908,935.881653,1.728008,64.932976,1231.490601,-102.95401,127.53035,1050.761963,-36.874416,-4.417911,1180.159668,-102.497711
703,5.858,-89.139694,989.160095,-100.209915,-113.98246,1223.626587,-136.814392,-31.966377,1354.972656,-127.812431,208.691803,1183.591309,-68.793785,-199.209686,1092.237915,-149.317566,-26.920061,1048.573853,-91.901474,26.599272,933.968079,2.527238,67.170708,1230.092041,-103.160843,134.874207,1051.239868,-37.307056,-0.860381,1176.82666,-101.884941
704,5.866,-80.175926,983.808533,-99.403481,-111.401299,1217.265625,-135.928513,-32.993233,1350.749878,-127.168861,213.003021,1185.827515,-70.482246,-192.860062,1083.872925,-148.416824,-19.697838,1044.855347,-91.35997,37.576153,932.00354,3.02531,69.706169,1228.473999,-103.409721,142.359314,1051.784912,-37.796558,2.657326,1173.541748,-101.572281
705,5.875,-70.624352,978.598877,-98.459167,-108.544197,1210.977295,-134.597534,-33.954525,1346.505371,-126.525719,217.332993,1188.384644,-72.228897,-186.059036,1075.055054,-147.21904,-12.033381,1041.457642,-91.037514,48.94981,930.165527,3.507258,72.614937,1226.892944,-103.487518,150.139435,1052.614258,-38.367229,6.658261,1170.430664,-101.139511
706,5.883,-59.658012,972.993896,-97.163002,-105.184914,1203.792603,-133.281586,-34.899033,1341.658325,-125.562592,222.216904,1191.421265,-74.681671,-178.033295,1065.317139,-145.561447,-2.977304,1037.243042,-90.198196,61.978649,928.208923,3.889796,75.611763,1225.454468,-103.764137,159.065369,1053.942261,-39.036842,11.3775,1166.829468,-100.586479
707,5.891,-49.533077,967.786865,-95.939301,-101.806702,1197.412842,-132.006409,-35.507317,1337.253418,-124.739807,226.657562,1194.36145,-76.471413,-170.629791,1056.84436,-144.289276,5.139023,1033.803589,-89.788345,74.630112,927.132507,3.951432,78.435249,1224.361084,-104.107399,167.366272,1055.407104,-39.812923,15.725517,1163.914673,-100.102676
708,5.9,-37.701397,962.600708,-94.634964,-97.763153,1190.189453,-130.166168,-35.912289,1332.266235,-124.024506,231.48912,1197.822266,-78.860298,-161.731323,1047.495117,-142.360077,14.864115,1030.127319,-88.89003,88.633018,925.898254,4.039273,82.015007,1223.18689,-104.269867,176.598541,1057.210083,-40.848129,20.984604,1160.682373,-99.573746
709,5.908,-26.921097,958.094482,-93.317642,-93.77153,1183.758545,-128.625183,-36.387524,1327.742065,-123.20549,235.817841,1201.077515,-80.785713,-153.264954,1039.14917,-140.265778,23.675814,1027.500244,-88.670433,101.567589,925.463928,3.617362,85.189896,1222.616211,-104.698631,185.113419,1059.112549,-41.881947,25.81922,1157.93103,-99.043755
710,5.916,-15.95716,954.028564,-92.243546,-89.743317,1177.519653,-127.004501,-36.67765,1323.291992,-122.417404,240.238159,1204.384155,-82.456741,-144.509888,1030.918091,-138.197388,32.863049,1024.932617,-87.943619,114.70874,925.092407,3.31999,88.565239,1221.91687,-104.924927,193.412918,1061.345459,-43.36721,30.788193,1155.303467,-98.580299
711,5.924,-4.664783,950.33374,-91.107124,-85.529335,1171.429443,-125.229523,-37.010223,1318.799438,-121.833763,244.508209,1207.860352,-84.165977,-135.778748,1023.362427,-135.78894,41.966858,1022.89679,-87.692398,129.312958,925.534912,1.698812,91.880402,1221.581543,-105.219498,201.872833,1063.869507,-44.65657,36.083675,1152.974854,-98.223122
712,5.933,8.28885,946.983521,-90.03035,-80.451111,1164.848145,-123.198242,-36.923031,1313.796143,-121.07901,249.381821,1211.867188,-85.878426,-125.613335,1015.145081,-132.706818,52.476364,1020.518188,-87.118141,145.087158,926.291138,-0.002125,95.787079,1221.351318,-105.391075,211.588333,1066.864136,-46.325741,42.064342,1150.845337,-97.787453
713,5.941,19.911861,944.249268,-89.349243,-75.779976,1159.005615,-121.249268,-36.721111,1309.360474,-120.485771,253.519562,1215.812134,-87.621765,-116.19426,1007.913086,-129.796371,61.960098,1019.094727,-87.069016,158.674301,926.973083,-1.17822,99.305405,1221.092773,-105.890053,220.137726,1069.964966,-48.053001,47.616528,1148.809326,-97.405922
714,5.95,33.225819,941.507751,-88.401482,-70.455284,1152.437866,-118.994118,-36.388123,1304.415771,-119.898911,258.05954,1220.657593,-89.652313,-105.401306,999.946777,-126.477478,72.887207,1017.633057,-86.869698,173.769547,928.50946,-2.929585,103.120995,1221.192993,-106.427925,229.561951,1073.998291,-50.263592,53.765373,1146.710449,-96.840729
715,5.958,45.262718,939.440186,-87.230469,-65.481445,1146.955444,-116.992233,-35.763504,1300.03833,-119.40979,261.88443,1225.265015,-91.323143,-95.763893,993.415649,-123.192604,82.479416,1016.668335,-86.87085,187.107681,930.262329,-4.070742,106.838982,1221.426025,-106.617233,238.078949,1077.958984,-52.132385,59.562557,1145.147095,-96.640999
716,5.966,57.298832,937.509399,-86.085564,-60.301987,1141.520508,-114.815117,-34.833504,1295.585205,-118.837578,265.727509,1230.435547,-93.121933,-85.962936,987.204346,-119.948753,91.985809,1016.006348,-87.246262,200.685059,933.106018,-6.180169,110.537758,1221.918335,-107.215088,246.238083,1082.446899,-54.570511,65.453918,1143.841553,-96.467499
717,5.974,70.878586,935.910156,-84.704765,-54.193741,1135.584106,-112.421928,-33.434444,1290.719849,-117.988922,269.981049,1236.427856,-94.898544,-74.5326,980.4729,-115.973053,103.027756,1015.403259,-87.16111,216.472885,936.58197,-8.553675,114.913597,1222.539673,-107.56192,255.269684,1087.870605,-57.182938,72.00235,1142.42334,-96.361832
718,5.983,83.063248,934.839783,-83.445435,-48.405949,1130.47998,-110.170021,-32.196716,1286.172119,-117.537704,273.535614,1241.949219,-96.431793,-64.06897,974.6698,-112.092857,112.627708,1015.28717,-87.445,230.699463,940.240173,-11.558201,118.7006,1223.262329,-108.029312,263.427887,1092.914795,-59.530422,78.019104,1141.507568,-96.266121
719,5.991,95.48983,934.076782,-82.347832,-42.600155,1125.459229,-107.989372,-30.460011,1281.643066,-116.747833,277.063904,1247.730835,-97.920334,-53.518101,969.246216,-107.980927,122.145805,1015.332336,-88.000282,244.723709,944.394348,-14.562153,122.962456,1224.123413,-108.87368,271.333313,1098.367554,-62.089222,84.184555,1140.813232,-96.449692
720,6,108.186424,933.896484,-81.354492,-36.400757,1120.686401,-105.754921,-28.556641,1276.913696,-115.782585,280.418549,1253.885864,-99.525757,-42.50367,964.142334,-103.762321,131.789841,1015.598206,-88.718132,258.710083,949.115051,-17.852457,127.210823,1225.381714,-109.400955,279.015198,1104.030518,-64.530624,90.649109,1140.18689,-96.65419
721,6.008,122.579933,934.324707,-80.234177,-28.996901,1115.546753,-103.258644,-26.179352,1271.718628,-114.670448,283.970551,1260.830933,-101.091965,-30.038717,958.773865,-98.758797,142.666199,1016.232727,-89.731178,274.19342,954.950317,-21.576103,131.758682,1227.070068,-109.965805,287.412659,1111.047363,-67.552109,97.894409,1140.299927,-96.701347
722,6.016,135.643311,935.120361,-79.423454,-22.381086,1111.29834,-101.247879,-23.502018,1266.855225,-113.246513,287.013519,1267.216064,-102.441628,-18.614616,954.282104,-94.074677,152.346069,1016.838806,-91.168938,287.91391,960.810425,-25.155558,135.664001,1228.65918,-110.552437,294.764984,1117.598145,-69.945183,104.80204,1140.797485,-96.930122
723,6.025,150.446472,936.817505,-78.697708,-14.636812,1106.692383,-98.820732,-20.80662,1261.438721,-111.974167,290.026428,1274.726807,-103.973763,-5.457604,949.91272,-88.482643,163.142899,1017.533752,-92.99482,303.231628,968.014465,-29.342815,140.125168,1230.562134,-110.826347,302.58548,1125.158691,-72.626251,112.601341,1142.096436,-97.045845
724,6.033,163.539307,938.574951,-78.356926,-7.285859,1102.869141,-96.657631,-18.325209,1257.346313,-111.063919,292.594879,1281.459473,-105.14917,6.68263,946.625305,-83.425613,173.194214,1018.874512,-94.898926,316.05188,975.289124,-33.375019,143.674545,1232.681641,-111.037033,309.163208,1132.442017,-75.403038,119.658928,1143.101929,-97.042587
725,6.041,176.593399,940.949402,-78.126701,0.101274,1099.39209,-94.68132,-15.252345,1253.656982,-110.321297,294.99765,1288.385254,-106.53447,18.982153,943.844604,-78.271889,183.628418,1021.040771,-97.015442,328.995117,982.755066,-37.244965,147.345886,1235.485229,-111.383453,315.363647,1139.842529,-77.942894,126.756561,1144.537109,-96.772377
726,6.049,189.501144,943.755981,-78.210609,7.565882,1096.208618,-92.772797,-11.916252,1250.473877,-110.074585,297.226257,1295.275024,-107.534111,31.455185,941.619507,-72.966927,194.337219,1023.847961,-99.583664,341.51181,990.194946,-40.992294,151.059097,1238.293579,-111.88385,321.162598,1147.124023,-80.319199,133.834366,1146.219116,-96.489578
727,6.058,203.952484,947.332031,-78.520187,15.998661,1093.080811,-90.490898,-8.127501,1246.801025,-109.454803,299.313629,1303.05188,-108.87513,45.743565,939.717529,-67.380997,206.376877,1028.22998,-103.571075,355.035034,999.280823,-45.808655,155.342484,1241.424561,-111.911995,327.282806,1155.39624,-82.920174,141.561401,1148.69812,-96.097015
728,6.066,216.424103,951.324463,-79.20462,23.566645,1090.775879,-88.66713,-4.65435,1243.508545,-108.785851,301.135742,1309.922974,-109.744667,58.577785,938.730042,-62.564358,217.346512,1032.194946,-106.955177,366.68808,1007.734192,-49.948963,159.078308,1244.121582,-111.96389,332.676178,1162.938599,-85.065514,147.927933,1151.214111,-96.281578
729,6.075,230.335693,956.427429,-80.346313,32.366196,1088.361084,-86.717155,-0.71114,1239.903442,-107.99472,302.692627,1317.569946,-110.970406,73.013306,938.139404,-57.17944,228.841309,1037.230469,-111.229904,379.481415,1017.389771,-54.395336,163.096756,1247.406616,-112.051964,338.725922,1171.747437,-87.499504,155.341919,1154.827148,-96.641747
730,6.083,242.493805,961.723999,-81.342873,40.286201,1086.72876,-85.343361,2.813939,1237.063843,-107.337593,304.015747,1324.226685,-111.627251,85.734375,938.443909,-52.796135,238.740723,1042.026611,-115.108223,390.304596,1026.457031,-58.714214,166.905319,1250.094116,-111.860817,344.137085,1179.592041,-89.815086,162.136566,1158.531494,-97.02742
731,6.091,254.174057,966.604919,-82.737152,48.121582,1085.558838,-84.085632,6.312862,1234.687134,-106.94104,305.032623,1330.805542,-112.416183,98.570503,939.215393,-48.760311,247.851013,1046.802002,-117.600174,400.413879,1035.578369,-62.722534,169.732681,1252.52417,-111.288193,349.572296,1187.285156,-91.808884,168.99411,1161.973999,-97.530014
732,6.099,266.661163,971.843445,-84.307632,57.110435,1084.581299,-82.548019,10.366636,1232.217285,-106.557236,306.034668,1338.049927,-112.963181,112.90667,940.471375,-44.679428,256.622711,1052.94812,-120.037468,410.763184,1045.608154,-66.606522,172.475494,1255.3302,-110.843735,355.246582,1195.86499,-94.032455,176.524872,1165.238281,-98.910042
733,6.108,277.197937,976.617065,-85.74321,65.191177,1083.949829,-81.174309,14.146953,1230.033203,-106.088753,306.567413,1344.335449,-113.685776,125.716347,942.477173,-41.175407,264.362946,1057.635986,-121.436707,419.668213,1054.754517,-70.105286,175.267853,1257.710693,-110.193962,359.680023,1203.403442,-96.083504,183.076752,1167.788574,-100.543129
734,6.116,287.928284,981.914124,-88.229408,73.147278,1083.726074,-80.077682,17.973911,1228.051147,-105.629745,307.199402,1350.367798,-113.99662,138.085175,944.725403,-37.938351,272.167175,1062.255005,-122.454353,428.311554,1063.975342,-73.841888,178.086823,1260.32019,-109.535431,363.912048,1210.613403,-97.984665,189.123337,1169.911865,-102.178032
735,6.125,297.984833,987.333191,-91.174004,80.869186,1083.669556,-79.355064,21.313997,1226.527832,-105.54628,307.634918,1356.182251,-114.589447,150.394165,947.393127,-35.600006,280.089783,1066.710449,-123.196732,436.668518,1072.945068,-77.205292,180.7677,1263.010986,-109.160583,368.102905,1217.714478,-99.547363,194.195343,1172.282349,-104.022949
736,6.133,308.945251,993.658081,-95.266098,89.554543,1084.053711,-78.831909,25.389996,1224.851196,-105.004173,308.122681,1362.238281,-114.681732,164.064819,950.790222,-33.581493,288.710999,1071.855835,-124.036621,445.726166,1082.808716,-80.983879,183.991852,1266.053955,-108.429039,372.496918,1225.662476,-101.14296,199.137802,1175.481079,-105.8899
737,6.141,318.647034,999.337708,-99.033302,97.155716,1084.51001,-78.473495,29.017866,1223.461914,-104.397346,308.418457,1367.44043,-114.868385,175.60173,953.994141,-32.369614,296.031891,1076.852539,-125.288727,452.822784,1091.300537,-83.942276,186.506607,1268.831055,-107.801903,376.089935,1232.685059,-102.501762,203.585434,1178.191528,-107.645683
738,6.15,329.375122,1005.815125,-102.474625,105.220497,1085.399048,-78.332909,32.624001,1222.165405,-104.291351,308.595398,1373.270752,-115.232475,188.128418,957.625916,-31.348925,303.895508,1083.09314,-127.418266,460.611053,1100.655518,-87.499596,189.118881,1271.963867,-107.347763,379.827637,1240.356201,-104.048088,208.835434,1181.242188,-109.549095
739,6.158,337.633789,1011.264465,-105.475548,112.236687,1086.203491,-78.365623,36.187805,1221.261719,-103.769958,308.742249,1378.272461,-115.353302,198.594177,960.997131,-31.241556,310.866364,1088.498291,-129.253357,466.784027,1108.895752,-90.405373,191.057068,1274.650269,-106.992271,382.748688,1247.129639,-105.103821,213.032562,1184.279175,-110.836349
740,6.166,345.086487,1016.702881,-108.450966,118.688545,1087.249146,-78.508743,39.630184,1220.481323,-103.25959,308.705719,1383.139771,-115.801231,208.357849,964.395142,-31.487759,316.788177,1093.451538,-131.020599,472.429443,1117.018677,-93.069252,192.848099,1277.273682,-106.633888,385.482391,1253.633667,-106.319786,216.92569,1187.121094,-112.010475
741,6.174,352.143829,1022.11499,-111.365593,124.814903,1088.309082,-78.633163,42.867462,1219.755859,-103.21965,308.614777,1387.679443,-116.072655,217.683823,967.642883,-31.966011,322.252625,1098.449585,-133.194458,477.567871,1124.837769,-95.590599,194.562042,1279.735474,-106.453972,387.854553,1259.980713,-107.641335,220.535248,1189.942261,-113.028107
742,6.183,359.464661,1028.151123,-114.64061,131.361038,1089.636108,-78.804283,46.701397,1219.203735,-102.842224,308.868713,1392.642334,-116.06636,227.410889,971.278198,-32.85186,327.443085,1104.162109,-135.696335,482.758514,1133.249023,-98.090591,196.264114,1282.651123,-106.543297,390.528442,1266.716675,-108.922066,224.403503,1193.271973,-114.07254
743,6.191,365.646667,1033.338013,-117.450829,136.815216,1090.850708,-78.985725,49.661739,1218.909302,-102.877281,308.644043,1396.806519,-116.467705,235.3965,974.542236,-34.027088,331.91214,1108.80896,-137.894485,487.046051,1140.592529,-100.376923,197.915039,1285.182739,-106.552307,392.599121,1272.567749,-110.147835,227.923615,1196.142212,-114.851662
744,6.2,371.933624,1039.025391,-120.752403,142.578857,1092.195312,-79.332397,53.217651,1218.558472,-102.62162,308.6698,1401.142944,-116.775093,244.089264,977.156311,-35.351162,336.773895,1113.838989,-140.39325,491.315857,1149.069336,-103.229546,199.715546,1288.027466,-106.653763,394.795471,1278.553955,-111.406586,231.729919,1199.271118,-115.492432
745,6.208,376.573608,1043.931641,-123.603256,147.296921,1093.403564,-79.557953,55.862026,1218.025757,-102.502449,308.5047,1404.956909,-117.12542,251.475418,979.587708,-36.76519,340.785217,1118.216187,-142.861526,494.666229,1155.475464,-105.069817,201.14151,1290.220703,-106.953232,396.550354,1283.467773,-112.400986,234.893265,1201.977173,-115.958733
746,6.216,381.378052,1048.525513,-126.199234,151.729645,1094.530396,-80.033264,58.278923,1217.853882,-102.480652,308.623199,1408.472534,-117.355766,258.151245,982.02887,-38.615856,343.899536,1122.5271,-145.221146,497.955627,1161.666748,-107.184647,202.328964,1292.616455,-107.108871,398.035675,1288.122803,-113.594063,236.829468,1204.301392,-116.327385
747,6.224,386.540009,1053.387939,-129.063232,156.291473,1095.878052,-80.892281,61.313347,1217.556396,-102.078369,308.539856,1412.113159,-117.477676,264.741302,984.671692,-40.994797,347.562714,1127.243896,-147.725861,501.464539,1168.211548,-109.357132,203.579483,1295.156006,-107.648811,399.672638,1293.141357,-114.725189,239.241226,1206.877319,-116.541809
748,6.233,390.787079,1057.26062,-131.797241,160.037949,1096.994141,-81.682945,63.196465,1217.36853,-101.97657,308.555389,1415.113281,-117.77507,269.992493,986.873779,-43.296177,350.709839,1131.081543,-149.842209,503.966736,1173.472778,-111.257187,204.434845,1297.666504,-108.355064,400.90448,1297.223511,-115.757149,241.514465,1209.0354,-116.890327
749,6.241,393.833466,1061.181274,-134.51889,163.609039,1097.990479,-82.607964,65.08963,1217.091431,-101.415329,308.50351,1417.877075,-117.850082,274.853485,988.669922,-45.913246,352.876312,1134.373291,-151.984451,506.316498,1178.242554,-113.238548,205.221802,1299.809448,-108.956398,402.061707,1301.004639,-116.6558,243.503052,1211.240356,-117.246597
750,6.25,396.811371,1064.643188,-136.805634,166.759003,1098.735352,-83.586517,66.682426,1217.005005,-101.105209,308.475494,1420.354492,-117.918449,279.217773,990.343567,-48.600849,355.299774,1137.543945,-153.645996,508.512848,1182.570435,-115.151581,206.024506,1301.881104,-109.519928,403.036621,1304.494019,-117.41066,245.178452,1213.186035,-117.677307
751,6.258,400.205048,1068.167236,-139.72049,169.685455,1099.676147,-84.756638,68.28524,1216.998291,-100.994614,308.582581,1422.873657,-117.950714,283.432404,992.009155,-51.749893,357.639801,1140.984253,-155.496124,510.450134,1186.798584,-117.135597,206.520279,1303.821533,-109.96772,403.993958,1308.011108,-118.249451,246.738937,1215.239624,-118.132835
752,6.266,402.00061,1070.992188,-142.11763,171.792664,1100.42749,-85.736359,69.727455,1216.811279,-101.23877,308.70575,1425.02124,-117.78878,286.39566,993.286377,-54.606277,358.411194,1143.360718,-157.076904,511.848083,1190.157593,-118.950684,205.833694,1305.833008,-110.114754,404.633728,1310.718994,-119.059387,248.025513,1216.74707,-118.80407
753,6.275,404.051422,1073.693481,-144.35524,173.73468,1101.155273,-86.625435,71.189354,1216.779175,-101.343056,308.510345,1427.245117,-118.0989,288.963562,994.469177,-57.96566,359.381165,1145.888184,-158.395569,513.086975,1193.423462,-121.144417,204.457138,1308.208252,-110.874527,405.290405,1313.459961,-120.021851,249.19072,1218.361084,-119.427132
754,6.283,404.906372,1076.012573,-146.795883,174.897324,1101.659424,-87.578751,72.0924,1216.636841,-101.034775,308.514496,1428.934082,-118.145447,290.784149,995.261902,-60.842529,360.267242,1147.937622,-159.828842,514.151733,1195.596191,-123.074875,203.385437,1310.420044,-111.507751,405.762756,1315.394043,-120.732002,249.650314,1219.46228,-119.997604
